Date,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
2026-07-04,0,67.66666666666666,92.18431372549018,84.08235294117645,3.0705882352941174,3.003921568627451,0.0,0.0,0.0,0,0
2026-07-09,0,60.51764705882353,97.3333333333333,87.03529411764704,2.1176470588235294,3.003921568627451,0.0,0.0,0.0,0,0
2026-07-14,0,61.46274509803921,96.38823529411762,87.03529411764704,3.1176470588235294,2.003921568627451,0.0,0.0,0.0,0,0
2026-07-19,0,57.45882352941176,102.39215686274508,85.03529411764704,4.117647058823529,1.003921568627451,0.0,0.0,0.0,0,0
2026-07-24,0,44.56078431372549,110.42745098039215,89.89803921568627,2.1176470588235294,3.003921568627451,0.0,0.0,0.0,0,0
2026-07-29,0,33.43921568627451,118.09411764705882,91.85098039215686,3.619607843137255,3.003921568627451,0.0,0.0,0.0,0,0
2026-08-03,0,33.43921568627451,113.09411764705881,95.13725490196077,4.215686274509804,4.12156862745098,0.0,0.0,0.0,0,0
2026-08-08,0,30.49019607843137,117.59215686274509,93.58823529411764,4.215686274509804,4.12156862745098,0.0,0.0,0.0,0,0
2026-08-13,0,20.666666666666668,121.01176470588234,95.14509803921567,9.062745098039212,4.12156862745098,0.0,0.0,0.0,0,0
2026-08-18,0,15.792156862745099,127.0078431372549,96.96078431372547,6.125490196078432,4.12156862745098,0.0,0.0,0.0,0,0
2026-08-23,0,14.741176470588236,127.05882352941174,97.16470588235293,7.03921568627451,4.003921568627451,0.0,0.0,0.0,0,0
2026-08-28,0,22.7921568627451,119.79215686274509,94.49019607843135,8.929411764705879,4.003921568627451,0.0,0.0,0.0,0,0
2026-09-02,0,17.364705882352943,125.89019607843134,99.55294117647057,5.196078431372549,2.003921568627451,0.0,0.0,0.0,0,0
2026-09-07,0,13.364705882352942,123.89019607843134,102.85098039215686,6.898039215686274,3.003921568627451,0.0,0.0,0.0,0,0
